taskname,type,start,end,duration,size,policy,acclname
Internal-D2H-H2D(task63)-from-1-to-0,MemFlushOut,8.3807,8.79623,0.41553,0,sdq,NVIDIA GeForce RTX 3090 0
Internal-D2H-H2D(task71)-from-0-to-1,MemFlushOut,8.7957,8.79769,0.00199294,0,sdq,AMD Radeon RX 6900 XT 1
Internal-H2D(task71)-to-1,MemFlushOut,8.7977,8.79826,0.000556231,0,sdq,AMD Radeon RX 6900 XT 1
Internal-H2D(task71)-to-1,MemFlushOut,8.79826,8.79873,0.000465393,0,sdq,AMD Radeon RX 6900 XT 1
task63,Kernel,8.79624,8.87747,0.0812364,1048576,sdq,NVIDIA GeForce RTX 3090 0
task55,Kernel,8.87748,8.95791,0.0804288,1048576,sdq,NVIDIA GeForce RTX 3090 0
task62,Kernel,8.95792,9.03846,0.080543,1048576,sdq,NVIDIA GeForce RTX 3090 0
task71,Kernel,8.79873,9.45274,0.654003,1048576,sdq,AMD Radeon RX 6900 XT 1
Internal-D2H-H2D(task70)-from-1-to-0,MemFlushOut,9.03847,9.45328,0.414811,0,sdq,NVIDIA GeForce RTX 3090 0
task70,Kernel,9.45329,9.53369,0.0804021,1048576,sdq,NVIDIA GeForce RTX 3090 0
task82,Kernel,9.5337,9.61411,0.0804043,1048576,sdq,NVIDIA GeForce RTX 3090 0
task73,Kernel,9.61412,9.69451,0.0803945,1048576,sdq,NVIDIA GeForce RTX 3090 0
task57,Kernel,9.45275,10.1062,0.653427,1048576,sdq,AMD Radeon RX 6900 XT 1
Internal-D2H-H2D(task97)-from-1-to-0,MemFlushOut,9.69452,10.1067,0.412194,0,sdq,NVIDIA GeForce RTX 3090 0
Internal-D2H-H2D(task68)-from-0-to-1,MemFlushOut,10.1062,10.108,0.00183582,0,sdq,AMD Radeon RX 6900 XT 1
task97,Kernel,10.1067,10.188,0.0812826,1048576,sdq,NVIDIA GeForce RTX 3090 0
task66,Kernel,10.188,10.2684,0.0803831,1048576,sdq,NVIDIA GeForce RTX 3090 0
task72,Kernel,10.2684,10.3488,0.0804286,1048576,sdq,NVIDIA GeForce RTX 3090 0
task120,Kernel,10.3488,10.4295,0.0806603,1048576,sdq,NVIDIA GeForce RTX 3090 0
task67,Kernel,10.4295,10.5104,0.080848,1048576,sdq,NVIDIA GeForce RTX 3090 0
task129,Kernel,10.5104,10.591,0.0806699,1048576,sdq,NVIDIA GeForce RTX 3090 0
task74,Kernel,10.5911,10.6718,0.0807436,1048576,sdq,NVIDIA GeForce RTX 3090 0
task81,Kernel,10.6718,10.7525,0.0807364,1048576,sdq,NVIDIA GeForce RTX 3090 0
task68,Kernel,10.108,10.7552,0.647202,1048576,sdq,AMD Radeon RX 6900 XT 1
task83,Kernel,10.7525,10.8333,0.0807512,1048576,sdq,NVIDIA GeForce RTX 3090 0
Internal-D2H-H2D(task75)-from-0-to-1,MemFlushOut,10.7552,10.8362,0.0809877,0,sdq,AMD Radeon RX 6900 XT 1
task90,Kernel,10.8333,10.9148,0.0815272,1048576,sdq,NVIDIA GeForce RTX 3090 0
task91,Kernel,10.9148,10.9955,0.0806975,1048576,sdq,NVIDIA GeForce RTX 3090 0
task76,Kernel,10.9956,11.0763,0.0807545,1048576,sdq,NVIDIA GeForce RTX 3090 0
task87,Kernel,11.0763,11.1571,0.0807362,1048576,sdq,NVIDIA GeForce RTX 3090 0
task94,Kernel,11.1571,11.2378,0.0807426,1048576,sdq,NVIDIA GeForce RTX 3090 0
task86,Kernel,11.2378,11.3186,0.0807884,1048576,sdq,NVIDIA GeForce RTX 3090 0
task89,Kernel,11.3186,11.3994,0.0807536,1048576,sdq,NVIDIA GeForce RTX 3090 0
task75,Kernel,10.8362,11.4966,0.660406,1048576,sdq,AMD Radeon RX 6900 XT 1
Internal-D2H-H2D(task93)-from-1-to-0,MemFlushOut,11.3994,11.4972,0.0978355,0,sdq,NVIDIA GeForce RTX 3090 0
Internal-D2H-H2D(task78)-from-0-to-1,MemFlushOut,11.4967,11.4985,0.00187755,0,sdq,AMD Radeon RX 6900 XT 1
task93,Kernel,11.4972,11.5789,0.0816817,1048576,sdq,NVIDIA GeForce RTX 3090 0
task92,Kernel,11.5789,11.6597,0.0808046,1048576,sdq,NVIDIA GeForce RTX 3090 0
task95,Kernel,11.6597,11.7404,0.0806751,1048576,sdq,NVIDIA GeForce RTX 3090 0
task84,Kernel,11.7404,11.8212,0.08075,1048576,sdq,NVIDIA GeForce RTX 3090 0
task107,Kernel,11.8212,11.9019,0.0807586,1048576,sdq,NVIDIA GeForce RTX 3090 0
task98,Kernel,11.9019,11.9827,0.0807521,1048576,sdq,NVIDIA GeForce RTX 3090 0
task100,Kernel,11.9827,12.0635,0.0808375,1048576,sdq,NVIDIA GeForce RTX 3090 0
task105,Kernel,12.0635,12.1444,0.0808582,1048576,sdq,NVIDIA GeForce RTX 3090 0
task78,Kernel,11.4985,12.1509,0.6524,1048576,sdq,AMD Radeon RX 6900 XT 1
Internal-D2H-H2D(task96)-from-1-to-0,MemFlushOut,12.1444,12.1515,0.00709009,0,sdq,NVIDIA GeForce RTX 3090 0
Internal-D2H-H2D(task85)-from-0-to-1,MemFlushOut,12.1509,12.1528,0.00185394,0,sdq,AMD Radeon RX 6900 XT 1
task96,Kernel,12.1515,12.2331,0.0816061,1048576,sdq,NVIDIA GeForce RTX 3090 0
task109,Kernel,12.2331,12.314,0.0808423,1048576,sdq,NVIDIA GeForce RTX 3090 0
task117,Kernel,12.314,12.3949,0.0808849,1048576,sdq,NVIDIA GeForce RTX 3090 0
task79,Kernel,12.3949,12.4758,0.0808957,1048576,sdq,NVIDIA GeForce RTX 3090 0
task126,Kernel,12.4758,12.5569,0.0810893,1048576,sdq,NVIDIA GeForce RTX 3090 0
task101,Kernel,12.5569,12.638,0.0811775,1048576,sdq,NVIDIA GeForce RTX 3090 0
task102,Kernel,12.6381,12.7195,0.0814331,1048576,sdq,NVIDIA GeForce RTX 3090 0
task108,Kernel,12.7195,12.801,0.0814586,1048576,sdq,NVIDIA GeForce RTX 3090 0
task85,Kernel,12.1528,12.8084,0.655591,1048576,sdq,AMD Radeon RX 6900 XT 1
task111,Kernel,12.801,12.8819,0.0809045,1048576,sdq,NVIDIA GeForce RTX 3090 0
Internal-D2H-H2D(task103)-from-0-to-1,MemFlushOut,12.8084,12.8849,0.0764563,0,sdq,AMD Radeon RX 6900 XT 1
task106,Kernel,12.8819,12.9634,0.0815506,1048576,sdq,NVIDIA GeForce RTX 3090 0
task103,Kernel,12.8849,13.5483,0.66346,1048576,sdq,AMD Radeon RX 6900 XT 1
Internal-D2H-H2D(task104)-from-1-to-0,MemFlushOut,12.9634,13.5489,0.585439,0,sdq,NVIDIA GeForce RTX 3090 0
Internal-D2H-H2D(task114)-from-0-to-1,MemFlushOut,13.5483,13.5502,0.00183225,0,sdq,AMD Radeon RX 6900 XT 1
task104,Kernel,13.5489,13.6304,0.0815194,1048576,sdq,NVIDIA GeForce RTX 3090 0
task115,Kernel,13.6304,13.7111,0.0806601,1048576,sdq,NVIDIA GeForce RTX 3090 0
task114,Kernel,13.5502,14.2099,0.659705,1048576,sdq,AMD Radeon RX 6900 XT 1
Internal-D2H-H2D(task119)-from-1-to-0,MemFlushOut,13.7111,14.2104,0.499337,0,sdq,NVIDIA GeForce RTX 3090 0
Internal-D2H-H2D(task99)-from-0-to-1,MemFlushOut,14.2099,14.2117,0.00182533,0,sdq,AMD Radeon RX 6900 XT 1
