taskname,type,start,end,duration,size,policy,acclname
Internal-D2D(task196)-from-1-to-0,MemFlushOut,69.9537,69.9542,0.000526428,0,roundrobin,AMD Radeon Graphics 0
task194,Kernel,69.5819,70.2905,0.708612,1048576,roundrobin,AMD Radeon Graphics 1
task196,Kernel,69.9542,70.6577,0.70354,1048576,roundrobin,AMD Radeon Graphics 0
Internal-D2D(task197)-from-1-to-0,MemFlushOut,70.6578,70.6587,0.000962019,0,roundrobin,AMD Radeon Graphics 0
task201,Kernel,70.2905,70.9993,0.70879,1048576,roundrobin,AMD Radeon Graphics 1
task197,Kernel,70.6587,71.3663,0.707533,1048576,roundrobin,AMD Radeon Graphics 0
task195,Kernel,70.9993,71.7129,0.713508,1048576,roundrobin,AMD Radeon Graphics 1
task199,Kernel,71.3663,72.0729,0.706571,1048576,roundrobin,AMD Radeon Graphics 0
task209,Kernel,71.7129,72.4203,0.707379,1048576,roundrobin,AMD Radeon Graphics 1
task204,Kernel,72.0729,72.7793,0.706441,1048576,roundrobin,AMD Radeon Graphics 0
Internal-D2D(task200)-from-1-to-0,MemFlushOut,72.7793,72.7799,0.000525951,0,roundrobin,AMD Radeon Graphics 0
task202,Kernel,72.4203,73.1276,0.707259,1048576,roundrobin,AMD Radeon Graphics 1
task200,Kernel,72.7799,73.48,0.700147,1048576,roundrobin,AMD Radeon Graphics 0
task217,Kernel,73.1277,73.8326,0.704883,1048576,roundrobin,AMD Radeon Graphics 1
Internal-D2D(task203)-from-0-to-1,MemFlushOut,73.8326,73.8331,0.000535965,0,roundrobin,AMD Radeon Graphics 1
task206,Kernel,73.4801,74.1833,0.70323,1048576,roundrobin,AMD Radeon Graphics 0
task203,Kernel,73.8331,74.5387,0.705542,1048576,roundrobin,AMD Radeon Graphics 1
