taskname,type,start,end,duration,size,policy,acclname
Internal-D2D(task114)-from-3-to-2,MemFlushOut,12.2445,12.2446,6.4373e-05,0,random,Tesla V100-DGXS-32GB 2
task92,Kernel,12.0971,12.3592,0.262036,1048576,random,Tesla V100-DGXS-32GB 3
task106,Kernel,12.1359,12.401,0.265082,1048576,random,Tesla V100-DGXS-32GB 1
Internal-D2D(task103)-from-0-to-1,MemFlushOut,12.401,12.4011,5.57899e-05,0,random,Tesla V100-DGXS-32GB 1
task114,Kernel,12.2446,12.5899,0.345249,1048576,random,Tesla V100-DGXS-32GB 2
Internal-D2D(task112)-from-1-to-2,MemFlushOut,12.5899,12.5899,6.24657e-05,0,random,Tesla V100-DGXS-32GB 2
task99,Kernel,12.3592,12.6285,0.269284,1048576,random,Tesla V100-DGXS-32GB 3
Internal-D2D(task95)-from-2-to-3,MemFlushOut,12.6285,12.6285,5.98431e-05,0,random,Tesla V100-DGXS-32GB 3
task103,Kernel,12.4011,12.6741,0.273063,1048576,random,Tesla V100-DGXS-32GB 1
Internal-D2D(task107)-from-2-to-1,MemFlushOut,12.6741,12.6742,7.39098e-05,0,random,Tesla V100-DGXS-32GB 1
task112,Kernel,12.59,12.9291,0.339121,1048576,random,Tesla V100-DGXS-32GB 2
task107,Kernel,12.6742,13.1924,0.518145,1048576,random,Tesla V100-DGXS-32GB 1
Internal-D2D(task113)-from-0-to-1,MemFlushOut,13.1927,13.1927,5.81741e-05,0,random,Tesla V100-DGXS-32GB 1
Internal-D2D(task113)-from-0-to-1,MemFlushOut,13.193,13.193,5.72205e-05,0,random,Tesla V100-DGXS-32GB 1
Internal-D2D(task113)-from-0-to-1,MemFlushOut,13.1933,13.1933,6.17504e-05,0,random,Tesla V100-DGXS-32GB 1
task95,Kernel,12.6285,13.1955,0.566979,1048576,random,Tesla V100-DGXS-32GB 3
Internal-D2D(task96)-from-1-to-3,MemFlushOut,13.1955,13.1956,6.69956e-05,0,random,Tesla V100-DGXS-32GB 3
task100,Kernel,13.1956,13.358,0.16232,1048576,random,Tesla V100-DGXS-32GB 0
task113,Kernel,13.1933,13.4652,0.271919,1048576,random,Tesla V100-DGXS-32GB 1
task105,Kernel,13.358,13.6242,0.266212,1048576,random,Tesla V100-DGXS-32GB 0
Internal-D2D(task125)-from-3-to-0,MemFlushOut,13.6242,13.6243,7.08103e-05,0,random,Tesla V100-DGXS-32GB 0
Internal-D2D(task117)-from-0-to-1,MemFlushOut,13.6243,13.6244,6.05583e-05,0,random,Tesla V100-DGXS-32GB 1
task96,Kernel,13.1956,13.7266,0.530946,1048576,random,Tesla V100-DGXS-32GB 3
